teacher_name,teacher_category,student_type,mismatch_level,distill_temperature,alpha,teacher_accuracy,teacher_auc,teacher_ece,teacher_params,student_accuracy,student_auc,student_ece,student_ts_ece,student_optimal_temp,student_params,compression_ratio,training_time
StandardMLP,MLP,MLP,0,1.292,0.1,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8594533729143208,0.9124365606407578,0.00917400546049325,0.009173041045412535,1.0000113248825073,35950,7.482781641168289,15.272827863693237
StandardMLP,MLP,MLP,0,1.292,0.2,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8617053946156208,0.9135058794113716,0.011270238403854386,0.01109550839900354,1.0086712837219238,35950,7.482781641168289,12.800139904022217
StandardMLP,MLP,MLP,0,1.292,0.3,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8608864776333299,0.9134705673720901,0.010033630121036738,0.009416623320363781,0.9779931306838989,35950,7.482781641168289,15.353598833084106
StandardMLP,MLP,MLP,0,1.292,0.4,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8636503224485618,0.9142232001767272,0.0155586388939472,0.010499710837745748,0.913669228553772,35950,7.482781641168289,14.109362125396729
StandardMLP,MLP,MLP,0,1.292,0.5,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8631384993346299,0.9129614351089043,0.016111053681224723,0.01412920397560944,0.9117770195007324,35950,7.482781641168289,16.10035800933838
StandardMLP,MLP,MLP,0,1.292,0.6,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8630361347118436,0.9133953674057962,0.01939313995342731,0.014593519229998258,0.9021605253219604,35950,7.482781641168289,12.215492010116577
StandardMLP,MLP,MLP,0,1.292,0.7,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8607841130105436,0.9122132918544938,0.021696490161933136,0.016282781552836453,0.8933882117271423,35950,7.482781641168289,14.962601661682129
StandardMLP,MLP,MLP,0,1.292,0.8,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8597604667826799,0.9128687086292262,0.026570309750138583,0.018880856109670364,0.8564213514328003,35950,7.482781641168289,13.08675742149353
StandardMLP,MLP,MLP,0,1.292,0.9,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8625243115979118,0.9130323469791486,0.03084419572310043,0.0212829340276375,0.8632363080978394,35950,7.482781641168289,12.602400064468384
StandardMLP,MLP,MLP,0,1.292,1.0,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8628314054662709,0.9136270972674871,0.02648619352422799,0.020575017972900508,0.8757386803627014,35950,7.482781641168289,11.500096321105957
StandardMLP,MLP,MLP,0,1.668,0.1,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8584297266864571,0.9119773602342578,0.011357997015098773,0.009758728562531717,1.0361793041229248,35950,7.482781641168289,12.513366937637329
StandardMLP,MLP,MLP,0,1.668,0.2,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8611935715016891,0.9134980226984752,0.009148366391591676,0.007286735177985819,0.9525308012962341,35950,7.482781641168289,11.317040205001831
StandardMLP,MLP,MLP,0,1.668,0.3,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8616030299928344,0.9119979373394627,0.013567198624275571,0.011150331015150717,0.9634873867034912,35950,7.482781641168289,12.618411540985107
